X,Y,Z,Resistivity,Easting,Northing,Profile
92.5,0.0,-1.014,164.53,464658.4401408451,5754382.757042253,11
93.5,0.0,-1.014,163.51,464658.3908450704,5754381.792253521,11
94.5,0.0,-1.014,161.74,464658.34154929576,5754380.827464789,11
95.5,0.0,-1.014,160.89,464658.2922535212,5754379.862676056,11
96.5,0.0,-1.014,161.09,464658.2429577465,5754378.897887324,11
97.5,0.0,-1.014,164.7,464658.19366197183,5754377.933098592,11
98.5,0.0,-1.014,164.21,464658.1443661972,5754376.968309859,11
99.5,0.0,-1.014,166.5,464658.0950704225,5754376.003521127,11
100.5,0.0,-1.014,171.37,464658.0457746479,5754375.038732395,11
101.5,0.0,-1.014,172.45,464657.9964788733,5754374.0739436615,11
102.5,0.0,-1.014,172.04,464657.9471830986,5754373.109154929,11
103.5,0.0,-1.014,176.68,464657.8978873239,5754372.144366197,11
104.5,0.0,-1.014,176.77,464657.8485915493,5754371.179577465,11
105.5,0.0,-1.014,182.45,464657.79929577466,5754370.214788732,11
106.5,0.0,-1.014,182.34,464657.75,5754369.25,11
107.5,0.0,-1.014,180.15,464657.7007042253,5754368.285211268,11
108.5,0.0,-1.014,173.77,464657.6514084507,5754367.320422535,11
109.5,0.0,-1.014,171.99,464657.6021126761,5754366.355633803,11
110.5,0.0,-1.014,172.5,464657.5528169014,5754365.390845071,11
111.5,0.0,-1.014,172.48,464657.5035211268,5754364.4260563385,11
112.5,0.0,-1.014,172.24,464657.4542253521,5754363.461267605,11
113.5,0.0,-1.014,164.54,464657.4049295775,5754362.496478873,11
114.5,0.0,-1.014,164.26,464657.3556338028,5754361.531690141,11
115.5,0.0,-1.014,162.95,464657.30633802817,5754360.566901408,11
116.5,0.0,-1.014,171.58,464657.2570422535,5754359.602112676,11
117.5,0.0,-1.014,145.43,464657.2077464789,5754358.637323944,11
118.5,0.0,-1.014,144.44,464657.1584507042,5754357.672535211,11
119.5,0.0,-1.014,149.52,464657.1091549296,5754356.707746479,11
120.5,0.0,-1.014,150.38,464657.0598591549,5754355.742957747,11
121.5,0.0,-1.014,171.66,464657.01056338026,5754354.778169015,11
122.5,0.0,-1.014,156.49,464656.96126760566,5754353.813380281,11
123.5,0.0,-1.014,133.2,464656.911971831,5754352.848591549,11
124.5,0.0,-1.014,132.7,464656.86267605633,5754351.883802817,11
125.5,0.0,-1.014,120.94,464656.8133802817,5754350.919014084,11
126.5,0.0,-1.014,124.05,464656.7640845071,5754349.954225352,11
127.5,0.0,-1.014,135.2,464656.7147887324,5754348.98943662,11
128.5,0.0,-1.014,135.6,464656.66549295775,5754348.024647887,11
129.5,0.0,-1.014,267.05,464656.6161971831,5754347.059859155,11
130.5,0.0,-1.014,273.16,464656.5669014084,5754346.095070423,11
131.5,0.0,-1.014,538.81,464656.5176056338,5754345.1302816905,11
132.5,0.0,-1.014,974.33,464656.4683098592,5754344.165492957,11
133.5,0.0,-1.014,1429.2,464656.4190140845,5754343.200704225,11
134.5,0.0,-1.014,1411.0,464656.3697183098,5754342.235915493,11
135.5,0.0,-1.014,2028.4,464656.3204225352,5754341.27112676,11
136.5,0.0,-1.014,4858.0,464656.2711267606,5754340.306338028,11
137.5,0.0,-1.014,7728.6001,464656.2218309859,5754339.341549296,11
138.5,0.0,-1.014,6627.0,464656.17253521126,5754338.376760564,11
139.5,0.0,-1.014,5175.6001,464656.1232394366,5754337.411971831,11
3.5,0.0,-1.491,55202.0,464662.8274647888,5754468.623239436,11
4.5,0.0,-1.491,22276.0,464662.7781690141,5754467.658450704,11
5.5,0.0,-1.491,22057.0,464662.7288732394,5754466.693661972,11
6.5,0.0,-1.491,17415.0,464662.6795774648,5754465.72887324,11
7.5,0.0,-1.491,12850.0,464662.63028169016,5754464.764084507,11
8.5,0.0,-1.491,14606.0,464662.5809859155,5754463.799295775,11
9.5,0.0,-1.491,21952.0,464662.5316901408,5754462.834507043,11
10.5,0.0,-1.491,4491.6001,464662.4823943662,5754461.8697183095,11
11.5,0.0,-1.491,9725.5,464662.4330985916,5754460.904929577,11
12.5,0.0,-1.491,8629.0,464662.3838028169,5754459.940140845,11
13.5,0.0,-1.491,8049.5,464662.3345070423,5754458.975352113,11
14.5,0.0,-1.491,5024.3999,464662.2852112676,5754458.01056338,11
15.5,0.0,-1.491,4001.6001,464662.2359154929,5754457.045774648,11
16.5,0.0,-1.491,2696.3999,464662.1866197183,5754456.080985916,11
17.5,0.0,-1.491,2741.3999,464662.13732394367,5754455.116197183,11
18.5,0.0,-1.491,2073.2,464662.088028169,5754454.151408451,11
19.5,0.0,-1.491,2054.5,464662.0387323944,5754453.186619719,11
20.5,0.0,-1.491,10921.0,464661.9894366197,5754452.2218309855,11
21.5,0.0,-1.491,11156.0,464661.9401408451,5754451.257042253,11
22.5,0.0,-1.491,1338.0,464661.8908450704,5754450.292253521,11
23.5,0.0,-1.491,2443.2,464661.84154929576,5754449.327464789,11
24.5,0.0,-1.491,574.83,464661.7922535212,5754448.362676056,11
25.5,0.0,-1.491,439.97,464661.7429577465,5754447.397887324,11
26.5,0.0,-1.491,472.96,464661.69366197183,5754446.433098592,11
27.5,0.0,-1.491,265.16,464661.6443661972,5754445.468309859,11
28.5,0.0,-1.491,645.07,464661.5950704225,5754444.503521127,11
29.5,0.0,-1.491,718.47,464661.5457746479,5754443.538732395,11
30.5,0.0,-1.491,106.06,464661.4964788733,5754442.5739436615,11
31.5,0.0,-1.491,98.637,464661.4471830986,5754441.609154929,11
32.5,0.0,-1.491,185.56,464661.3978873239,5754440.644366197,11
33.5,0.0,-1.491,175.03,464661.3485915493,5754439.679577465,11
34.5,0.0,-1.491,92.261,464661.29929577466,5754438.714788732,11
35.5,0.0,-1.491,124.72,464661.25,5754437.75,11
36.5,0.0,-1.491,145.79,464661.2007042253,5754436.785211268,11
37.5,0.0,-1.491,147.81,464661.1514084507,5754435.820422535,11
38.5,0.0,-1.491,144.62,464661.1021126761,5754434.855633803,11
39.5,0.0,-1.491,144.81,464661.0528169014,5754433.890845071,11
40.5,0.0,-1.491,148.94,464661.0035211268,5754432.9260563385,11
41.5,0.0,-1.491,153.31,464660.9542253521,5754431.961267605,11
42.5,0.0,-1.491,165.81,464660.9049295775,5754430.996478873,11
43.5,0.0,-1.491,164.96,464660.8556338028,5754430.031690141,11
44.5,0.0,-1.491,163.51,464660.80633802817,5754429.066901408,11
45.5,0.0,-1.491,164.38,464660.7570422535,5754428.102112676,11
46.5,0.0,-1.491,168.12,464660.7077464789,5754427.137323944,11
47.5,0.0,-1.491,167.66,464660.6584507042,5754426.172535211,11
48.5,0.0,-1.491,161.47,464660.6091549296,5754425.207746479,11
49.5,0.0,-1.491,166.9,464660.5598591549,5754424.242957747,11
50.5,0.0,-1.491,190.54,464660.51056338026,5754423.278169015,11
51.5,0.0,-1.491,190.14,464660.46126760566,5754422.313380281,11
52.5,0.0,-1.491,165.92,464660.411971831,5754421.348591549,11
53.5,0.0,-1.491,166.61,464660.36267605633,5754420.383802817,11
54.5,0.0,-1.491,176.56,464660.3133802817,5754419.419014084,11
55.5,0.0,-1.491,174.5,464660.2640845071,5754418.454225352,11
56.5,0.0,-1.491,158.91,464660.2147887324,5754417.48943662,11
57.5,0.0,-1.491,159.45,464660.16549295775,5754416.524647887,11
58.5,0.0,-1.491,242.98,464660.1161971831,5754415.559859155,11
59.5,0.0,-1.491,245.61,464660.0669014084,5754414.595070423,11
60.5,0.0,-1.491,154.2,464660.0176056338,5754413.6302816905,11
61.5,0.0,-1.491,150.28,464659.9683098592,5754412.665492957,11
62.5,0.0,-1.491,194.17,464659.9190140845,5754411.700704225,11
63.5,0.0,-1.491,202.7,464659.8697183098,5754410.735915493,11
64.5,0.0,-1.491,188.7,464659.8204225352,5754409.77112676,11
65.5,0.0,-1.491,187.91,464659.7711267606,5754408.806338028,11
66.5,0.0,-1.491,188.23,464659.7218309859,5754407.841549296,11
67.5,0.0,-1.491,168.35,464659.67253521126,5754406.876760564,11
68.5,0.0,-1.491,151.03,464659.6232394366,5754405.911971831,11
69.5,0.0,-1.491,160.68,464659.573943662,5754404.947183099,11
70.5,0.0,-1.491,215.94,464659.5246478873,5754403.982394367,11
71.5,0.0,-1.491,217.16,464659.4753521127,5754403.0176056335,11
72.5,0.0,-1.491,168.1,464659.426056338,5754402.052816901,11
73.5,0.0,-1.491,167.32,464659.3767605634,5754401.088028169,11
74.5,0.0,-1.491,218.35,464659.3274647888,5754400.123239436,11
75.5,0.0,-1.491,217.31,464659.2781690141,5754399.158450704,11
76.5,0.0,-1.491,159.04,464659.2288732394,5754398.193661972,11
77.5,0.0,-1.491,159.63,464659.1795774648,5754397.22887324,11
78.5,0.0,-1.491,221.1,464659.13028169016,5754396.264084507,11
79.5,0.0,-1.491,221.71,464659.0809859155,5754395.299295775,11
80.5,0.0,-1.491,202.9,464659.0316901408,5754394.334507043,11
81.5,0.0,-1.491,200.18,464658.9823943662,5754393.3697183095,11
82.5,0.0,-1.491,202.23,464658.9330985916,5754392.404929577,11
83.5,0.0,-1.491,203.02,464658.8838028169,5754391.440140845,11
84.5,0.0,-1.491,186.76,464658.8345070423,5754390.475352113,11
85.5,0.0,-1.491,185.79,464658.7852112676,5754389.51056338,11
86.5,0.0,-1.491,209.38,464658.7359154929,5754388.545774648,11
87.5,0.0,-1.491,209.26,464658.6866197183,5754387.580985916,11
88.5,0.0,-1.491,186.33,464658.63732394367,5754386.616197183,11
89.5,0.0,-1.491,171.13,464658.588028169,5754385.651408451,11
90.5,0.0,-1.491,170.15,464658.5387323944,5754384.686619719,11
91.5,0.0,-1.491,176.4,464658.4894366197,5754383.7218309855,11
92.5,0.0,-1.491,194.48,464658.4401408451,5754382.757042253,11
93.5,0.0,-1.491,190.2,464658.3908450704,5754381.792253521,11
94.5,0.0,-1.491,163.17,464658.34154929576,5754380.827464789,11
95.5,0.0,-1.491,162.54,464658.2922535212,5754379.862676056,11
96.5,0.0,-1.491,176.03,464658.2429577465,5754378.897887324,11
97.5,0.0,-1.491,185.14,464658.19366197183,5754377.933098592,11
98.5,0.0,-1.491,180.27,464658.1443661972,5754376.968309859,11
99.5,0.0,-1.491,180.39,464658.0950704225,5754376.003521127,11
100.5,0.0,-1.491,188.98,464658.0457746479,5754375.038732395,11
101.5,0.0,-1.491,188.37,464657.9964788733,5754374.0739436615,11
102.5,0.0,-1.491,182.75,464657.9471830986,5754373.109154929,11
103.5,0.0,-1.491,182.65,464657.8978873239,5754372.144366197,11
104.5,0.0,-1.491,187.02,464657.8485915493,5754371.179577465,11
105.5,0.0,-1.491,195.58,464657.79929577466,5754370.214788732,11
106.5,0.0,-1.491,196.69,464657.75,5754369.25,11
107.5,0.0,-1.491,194.51,464657.7007042253,5754368.285211268,11
108.5,0.0,-1.491,175.7,464657.6514084507,5754367.320422535,11
109.5,0.0,-1.491,173.75,464657.6021126761,5754366.355633803,11
110.5,0.0,-1.491,177.63,464657.5528169014,5754365.390845071,11
111.5,0.0,-1.491,178.36,464657.5035211268,5754364.4260563385,11
112.5,0.0,-1.491,175.2,464657.4542253521,5754363.461267605,11
113.5,0.0,-1.491,167.72,464657.4049295775,5754362.496478873,11
114.5,0.0,-1.491,165.65,464657.3556338028,5754361.531690141,11
115.5,0.0,-1.491,164.88,464657.30633802817,5754360.566901408,11
116.5,0.0,-1.491,195.55,464657.2570422535,5754359.602112676,11
117.5,0.0,-1.491,176.39,464657.2077464789,5754358.637323944,11
118.5,0.0,-1.491,144.48,464657.1584507042,5754357.672535211,11
119.5,0.0,-1.491,149.5,464657.1091549296,5754356.707746479,11
120.5,0.0,-1.491,172.56,464657.0598591549,5754355.742957747,11
121.5,0.0,-1.491,208.39,464657.01056338026,5754354.778169015,11
122.5,0.0,-1.491,172.93,464656.96126760566,5754353.813380281,11
123.5,0.0,-1.491,133.97,464656.911971831,5754352.848591549,11
124.5,0.0,-1.491,132.41,464656.86267605633,5754351.883802817,11
125.5,0.0,-1.491,120.44,464656.8133802817,5754350.919014084,11
126.5,0.0,-1.491,157.53,464656.7640845071,5754349.954225352,11
127.5,0.0,-1.491,158.53,464656.7147887324,5754348.98943662,11
128.5,0.0,-1.491,135.43,464656.66549295775,5754348.024647887,11
129.5,0.0,-1.491,270.05,464656.6161971831,5754347.059859155,11
130.5,0.0,-1.491,431.94,464656.5669014084,5754346.095070423,11
131.5,0.0,-1.491,563.28,464656.5176056338,5754345.1302816905,11
132.5,0.0,-1.491,2011.6,464656.4683098592,5754344.165492957,11
133.5,0.0,-1.491,1995.0,464656.4190140845,5754343.200704225,11
134.5,0.0,-1.491,1892.1,464656.3697183098,5754342.235915493,11
135.5,0.0,-1.491,3806.5,464656.3204225352,5754341.27112676,11
136.5,0.0,-1.491,17056.0,464656.2711267606,5754340.306338028,11
137.5,0.0,-1.491,22950.0,464656.2218309859,5754339.341549296,11
138.5,0.0,-1.491,7121.7002,464656.17253521126,5754338.376760564,11
4.5,0.0,-2.015,36806.0,464662.7781690141,5754467.658450704,11
5.5,0.0,-2.015,22803.0,464662.7288732394,5754466.693661972,11
6.5,0.0,-2.015,22675.0,464662.6795774648,5754465.72887324,11
7.5,0.0,-2.015,23217.0,464662.63028169016,5754464.764084507,11
8.5,0.0,-2.015,23831.0,464662.5809859155,5754463.799295775,11
9.5,0.0,-2.015,24325.0,464662.5316901408,5754462.834507043,11
10.5,0.0,-2.015,17971.0,464662.4823943662,5754461.8697183095,11
11.5,0.0,-2.015,12030.0,464662.4330985916,5754460.904929577,11
12.5,0.0,-2.015,10388.0,464662.3838028169,5754459.940140845,11
13.5,0.0,-2.015,9810.2998,464662.3345070423,5754458.975352113,11
14.5,0.0,-2.015,9211.7998,464662.2852112676,5754458.01056338,11
15.5,0.0,-2.015,9145.4004,464662.2359154929,5754457.045774648,11
16.5,0.0,-2.015,7982.0,464662.1866197183,5754456.080985916,11
17.5,0.0,-2.015,5662.1001,464662.13732394367,5754455.116197183,11
18.5,0.0,-2.015,3114.7,464662.088028169,5754454.151408451,11
19.5,0.0,-2.015,2587.6001,464662.0387323944,5754453.186619719,11
20.5,0.0,-2.015,3873.7,464661.9894366197,5754452.2218309855,11
21.5,0.0,-2.015,3334.3,464661.9401408451,5754451.257042253,11
22.5,0.0,-2.015,1171.1,464661.8908450704,5754450.292253521,11
23.5,0.0,-2.015,969.87,464661.84154929576,5754449.327464789,11
24.5,0.0,-2.015,101.43,464661.7922535212,5754448.362676056,11
25.5,0.0,-2.015,180.97,464661.7429577465,5754447.397887324,11
26.5,0.0,-2.015,345.69,464661.69366197183,5754446.433098592,11
27.5,0.0,-2.015,124.08,464661.6443661972,5754445.468309859,11
28.5,0.0,-2.015,107.92,464661.5950704225,5754444.503521127,11
29.5,0.0,-2.015,109.45,464661.5457746479,5754443.538732395,11
30.5,0.0,-2.015,110.82,464661.4964788733,5754442.5739436615,11
31.5,0.0,-2.015,120.78,464661.4471830986,5754441.609154929,11
32.5,0.0,-2.015,212.34,464661.3978873239,5754440.644366197,11
33.5,0.0,-2.015,192.5,464661.3485915493,5754439.679577465,11
34.5,0.0,-2.015,91.181,464661.29929577466,5754438.714788732,11
35.5,0.0,-2.015,117.04,464661.25,5754437.75,11
36.5,0.0,-2.015,146.6,464661.2007042253,5754436.785211268,11
37.5,0.0,-2.015,151.52,464661.1514084507,5754435.820422535,11
38.5,0.0,-2.015,153.31,464661.1021126761,5754434.855633803,11
39.5,0.0,-2.015,154.19,464661.0528169014,5754433.890845071,11
40.5,0.0,-2.015,155.68,464661.0035211268,5754432.9260563385,11
41.5,0.0,-2.015,161.55,464660.9542253521,5754431.961267605,11
42.5,0.0,-2.015,172.05,464660.9049295775,5754430.996478873,11
43.5,0.0,-2.015,171.42,464660.8556338028,5754430.031690141,11
44.5,0.0,-2.015,170.24,464660.80633802817,5754429.066901408,11
45.5,0.0,-2.015,170.21,464660.7570422535,5754428.102112676,11
46.5,0.0,-2.015,171.21,464660.7077464789,5754427.137323944,11
47.5,0.0,-2.015,170.49,464660.6584507042,5754426.172535211,11
48.5,0.0,-2.015,166.63,464660.6091549296,5754425.207746479,11
49.5,0.0,-2.015,169.42,464660.5598591549,5754424.242957747,11
50.5,0.0,-2.015,193.2,464660.51056338026,5754423.278169015,11
51.5,0.0,-2.015,193.29,464660.46126760566,5754422.313380281,11
52.5,0.0,-2.015,177.7,464660.411971831,5754421.348591549,11
53.5,0.0,-2.015,178.08,464660.36267605633,5754420.383802817,11
54.5,0.0,-2.015,181.6,464660.3133802817,5754419.419014084,11
55.5,0.0,-2.015,181.4,464660.2640845071,5754418.454225352,11
56.5,0.0,-2.015,173.84,464660.2147887324,5754417.48943662,11
57.5,0.0,-2.015,173.3,464660.16549295775,5754416.524647887,11
58.5,0.0,-2.015,242.14,464660.1161971831,5754415.559859155,11
59.5,0.0,-2.015,243.58,464660.0669014084,5754414.595070423,11
60.5,0.0,-2.015,205.26,464660.0176056338,5754413.6302816905,11
61.5,0.0,-2.015,205.65,464659.9683098592,5754412.665492957,11
62.5,0.0,-2.015,235.3,464659.9190140845,5754411.700704225,11
63.5,0.0,-2.015,248.11,464659.8697183098,5754410.735915493,11
64.5,0.0,-2.015,248.37,464659.8204225352,5754409.77112676,11
65.5,0.0,-2.015,248.63,464659.7711267606,5754408.806338028,11
66.5,0.0,-2.015,248.39,464659.7218309859,5754407.841549296,11
67.5,0.0,-2.015,230.66,464659.67253521126,5754406.876760564,11
68.5,0.0,-2.015,221.07,464659.6232394366,5754405.911971831,11
69.5,0.0,-2.015,220.49,464659.573943662,5754404.947183099,11
70.5,0.0,-2.015,232.25,464659.5246478873,5754403.982394367,11
71.5,0.0,-2.015,235.78,464659.4753521127,5754403.0176056335,11
72.5,0.0,-2.015,238.21,464659.426056338,5754402.052816901,11
73.5,0.0,-2.015,240.19,464659.3767605634,5754401.088028169,11
74.5,0.0,-2.015,243.65,464659.3274647888,5754400.123239436,11
75.5,0.0,-2.015,242.42,464659.2781690141,5754399.158450704,11
76.5,0.0,-2.015,231.8,464659.2288732394,5754398.193661972,11
77.5,0.0,-2.015,232.4,464659.1795774648,5754397.22887324,11
78.5,0.0,-2.015,262.69,464659.13028169016,5754396.264084507,11
79.5,0.0,-2.015,263.85,464659.0809859155,5754395.299295775,11
80.5,0.0,-2.015,262.24,464659.0316901408,5754394.334507043,11
81.5,0.0,-2.015,248.18,464658.9823943662,5754393.3697183095,11
82.5,0.0,-2.015,236.08,464658.9330985916,5754392.404929577,11
83.5,0.0,-2.015,233.18,464658.8838028169,5754391.440140845,11
84.5,0.0,-2.015,232.6,464658.8345070423,5754390.475352113,11
85.5,0.0,-2.015,234.19,464658.7852112676,5754389.51056338,11
86.5,0.0,-2.015,272.1,464658.7359154929,5754388.545774648,11
87.5,0.0,-2.015,273.05,464658.6866197183,5754387.580985916,11
88.5,0.0,-2.015,270.83,464658.63732394367,5754386.616197183,11
89.5,0.0,-2.015,250.31,464658.588028169,5754385.651408451,11
90.5,0.0,-2.015,233.38,464658.5387323944,5754384.686619719,11
91.5,0.0,-2.015,231.37,464658.4894366197,5754383.7218309855,11
92.5,0.0,-2.015,231.12,464658.4401408451,5754382.757042253,11
93.5,0.0,-2.015,225.29,464658.3908450704,5754381.792253521,11
94.5,0.0,-2.015,208.04,464658.34154929576,5754380.827464789,11
95.5,0.0,-2.015,208.32,464658.2922535212,5754379.862676056,11
96.5,0.0,-2.015,243.95,464658.2429577465,5754378.897887324,11
97.5,0.0,-2.015,252.49,464658.19366197183,5754377.933098592,11
98.5,0.0,-2.015,251.46,464658.1443661972,5754376.968309859,11
99.5,0.0,-2.015,250.94,464658.0950704225,5754376.003521127,11
100.5,0.0,-2.015,251.03,464658.0457746479,5754375.038732395,11
101.5,0.0,-2.015,249.85,464657.9964788733,5754374.0739436615,11
102.5,0.0,-2.015,246.45,464657.9471830986,5754373.109154929,11
103.5,0.0,-2.015,245.14,464657.8978873239,5754372.144366197,11
104.5,0.0,-2.015,245.24,464657.8485915493,5754371.179577465,11
105.5,0.0,-2.015,246.64,464657.79929577466,5754370.214788732,11
106.5,0.0,-2.015,247.53,464657.75,5754369.25,11
107.5,0.0,-2.015,246.46,464657.7007042253,5754368.285211268,11
108.5,0.0,-2.015,212.85,464657.6514084507,5754367.320422535,11
109.5,0.0,-2.015,205.12,464657.6021126761,5754366.355633803,11
110.5,0.0,-2.015,204.95,464657.5528169014,5754365.390845071,11
111.5,0.0,-2.015,204.3,464657.5035211268,5754364.4260563385,11
112.5,0.0,-2.015,192.77,464657.4542253521,5754363.461267605,11
113.5,0.0,-2.015,186.63,464657.4049295775,5754362.496478873,11
114.5,0.0,-2.015,185.73,464657.3556338028,5754361.531690141,11
115.5,0.0,-2.015,200.38,464657.30633802817,5754360.566901408,11
116.5,0.0,-2.015,261.28,464657.2570422535,5754359.602112676,11
117.5,0.0,-2.015,260.95,464657.2077464789,5754358.637323944,11
118.5,0.0,-2.015,198.24,464657.1584507042,5754357.672535211,11
119.5,0.0,-2.015,192.83,464657.1091549296,5754356.707746479,11
120.5,0.0,-2.015,204.73,464657.0598591549,5754355.742957747,11
121.5,0.0,-2.015,219.23,464657.01056338026,5754354.778169015,11
122.5,0.0,-2.015,215.75,464656.96126760566,5754353.813380281,11
123.5,0.0,-2.015,200.12,464656.911971831,5754352.848591549,11
124.5,0.0,-2.015,154.23,464656.86267605633,5754351.883802817,11
125.5,0.0,-2.015,163.96,464656.8133802817,5754350.919014084,11
126.5,0.0,-2.015,853.28,464656.7640845071,5754349.954225352,11
127.5,0.0,-2.015,855.78,464656.7147887324,5754348.98943662,11
128.5,0.0,-2.015,205.16,464656.66549295775,5754348.024647887,11
129.5,0.0,-2.015,271.95,464656.6161971831,5754347.059859155,11
130.5,0.0,-2.015,640.89,464656.5669014084,5754346.095070423,11
131.5,0.0,-2.015,1710.5,464656.5176056338,5754345.1302816905,11
132.5,0.0,-2.015,1995.8,464656.4683098592,5754344.165492957,11
133.5,0.0,-2.015,2000.5,464656.4190140845,5754343.200704225,11
134.5,0.0,-2.015,1965.9,464656.3697183098,5754342.235915493,11
135.5,0.0,-2.015,4225.2998,464656.3204225352,5754341.27112676,11
136.5,0.0,-2.015,14147.0,464656.2711267606,5754340.306338028,11
137.5,0.0,-2.015,6358.6001,464656.2218309859,5754339.341549296,11
5.5,0.0,-2.591,22299.0,464662.7288732394,5754466.693661972,11
6.5,0.0,-2.591,22473.0,464662.6795774648,5754465.72887324,11
7.5,0.0,-2.591,23210.0,464662.63028169016,5754464.764084507,11
8.5,0.0,-2.591,23898.0,464662.5809859155,5754463.799295775,11
9.5,0.0,-2.591,24193.0,464662.5316901408,5754462.834507043,11
10.5,0.0,-2.591,18007.0,464662.4823943662,5754461.8697183095,11
11.5,0.0,-2.591,12026.0,464662.4330985916,5754460.904929577,11
12.5,0.0,-2.591,10370.0,464662.3838028169,5754459.940140845,11
13.5,0.0,-2.591,9761.0996,464662.3345070423,5754458.975352113,11
