sondeo,survey,profile_number,order,line_id,point_index,lat,lon,elev_m,TMI_nT,gradient_nT_per_m
1,Survey1,65,15,S1_P65_O15,31,51.7630027,14.3367699,76.0,24753.29,-9999.99
1,Survey1,65,15,S1_P65_O15,32,51.7629968,14.3367717,76.0,24760.82,-9999.99
1,Survey1,65,15,S1_P65_O15,33,51.7629909,14.3367736,76.0,24771.04,-9999.99
1,Survey1,65,15,S1_P65_O15,34,51.7629858,14.3367758,76.0,24738.96,-9999.99
1,Survey1,65,15,S1_P65_O15,35,51.7629808,14.3367781,76.0,24781.27,-9999.99
1,Survey1,65,15,S1_P65_O15,36,51.7629808,14.3367781,76.0,24781.27,-9999.99
1,Survey1,66,16,S1_P66_O16,1,51.7629597,14.336765,75.0,24779.63,-9999.99
1,Survey1,66,16,S1_P66_O16,2,51.7629637,14.3367643,75.0,24665.93,-9999.99
1,Survey1,66,16,S1_P66_O16,3,51.7629678,14.3367637,75.0,25073.36,-9999.99
1,Survey1,66,16,S1_P66_O16,4,51.7629733,14.3367617,75.0,24595.47,-9999.99
1,Survey1,66,16,S1_P66_O16,5,51.7629788,14.3367597,75.0,24762.82,-9999.99
1,Survey1,66,16,S1_P66_O16,6,51.7629845,14.3367575,75.0,24619.51,-9999.99
1,Survey1,66,16,S1_P66_O16,7,51.7629903,14.3367554,75.0,24751.69,-9999.99
1,Survey1,66,16,S1_P66_O16,8,51.7629965,14.3367534,75.0,24750.94,-9999.99
1,Survey1,66,16,S1_P66_O16,9,51.7630028,14.3367514,75.0,24775.57,-9999.99
1,Survey1,66,16,S1_P66_O16,10,51.7630092,14.3367494,75.0,24778.63,-9999.99
1,Survey1,66,16,S1_P66_O16,11,51.7630157,14.3367475,75.0,24705.04,-9999.99
1,Survey1,66,16,S1_P66_O16,12,51.7630217,14.3367454,75.0,24783.36,-9999.99
1,Survey1,66,16,S1_P66_O16,13,51.7630277,14.3367433,75.0,24766.33,-9999.99
1,Survey1,66,16,S1_P66_O16,14,51.7630342,14.3367408,75.0,24711.89,-9999.99
1,Survey1,66,16,S1_P66_O16,15,51.7630407,14.3367384,75.0,24766.02,-9999.99
1,Survey1,66,16,S1_P66_O16,16,51.7630469,14.3367361,75.0,24810.64,-9999.99
1,Survey1,66,16,S1_P66_O16,17,51.7630532,14.3367339,74.0,24747.83,-9999.99
1,Survey1,66,16,S1_P66_O16,18,51.7630597,14.3367315,74.0,24745.97,-9999.99
1,Survey1,66,16,S1_P66_O16,19,51.7630662,14.3367292,74.0,24744.87,-9999.99
1,Survey1,66,16,S1_P66_O16,20,51.7630724,14.3367268,74.0,24702.79,-9999.99
1,Survey1,66,16,S1_P66_O16,21,51.7630787,14.3367244,74.0,24756.94,-9999.99
1,Survey1,66,16,S1_P66_O16,22,51.7630852,14.3367224,74.0,24790.66,-9999.99
1,Survey1,66,16,S1_P66_O16,23,51.7630918,14.3367205,74.0,24773.64,-9999.99
1,Survey1,66,16,S1_P66_O16,24,51.7630982,14.3367181,74.0,24794.57,-9999.99
1,Survey1,66,16,S1_P66_O16,25,51.7631047,14.3367158,74.0,24725.14,-9999.99
1,Survey1,66,16,S1_P66_O16,26,51.763111,14.3367132,74.0,24731.59,-9999.99
1,Survey1,66,16,S1_P66_O16,27,51.7631174,14.3367106,74.0,24645.16,-9999.99
1,Survey1,66,16,S1_P66_O16,28,51.7631241,14.3367083,74.0,24736.87,-9999.99
1,Survey1,66,16,S1_P66_O16,29,51.7631309,14.3367061,74.0,24790.24,-9999.99
1,Survey1,66,16,S1_P66_O16,30,51.7631371,14.3367048,74.0,24743.81,-9999.99
1,Survey1,66,16,S1_P66_O16,31,51.7631434,14.3367035,74.0,24737.49,-9999.99
1,Survey1,66,16,S1_P66_O16,32,51.7631493,14.3367013,74.0,24747.44,-9999.99
1,Survey1,66,16,S1_P66_O16,33,51.7631552,14.3366992,74.0,24751.19,-9999.99
1,Survey1,66,16,S1_P66_O16,34,51.7631608,14.3366973,74.0,24743.19,-9999.99
1,Survey1,66,16,S1_P66_O16,35,51.7631664,14.3366955,74.0,24583.71,-9999.99
1,Survey1,66,16,S1_P66_O16,36,51.7631719,14.336694,74.0,24645.64,-9999.99
1,Survey1,66,16,S1_P66_O16,37,51.7631774,14.3366926,74.0,24604.56,-9999.99
1,Survey1,66,16,S1_P66_O16,38,51.7631774,14.3366926,74.0,24604.56,-9999.99
1,Survey1,67,17,S1_P67_O17,1,51.7631653,14.3366739,75.0,24701.5,-9999.99
1,Survey1,67,17,S1_P67_O17,2,51.7631594,14.3366757,75.0,24735.9,-9999.99
1,Survey1,67,17,S1_P67_O17,3,51.7631535,14.3366775,75.0,24596.17,-9999.99
1,Survey1,67,17,S1_P67_O17,4,51.7631476,14.3366797,75.0,24770.1,-9999.99
1,Survey1,67,17,S1_P67_O17,5,51.7631417,14.336682,75.0,24750.4,-9999.99
1,Survey1,67,17,S1_P67_O17,6,51.7631358,14.3366843,75.0,24699.3,-9999.99
1,Survey1,67,17,S1_P67_O17,7,51.7631299,14.3366866,75.0,24714.19,-9999.99
1,Survey1,67,17,S1_P67_O17,8,51.7631241,14.3366887,75.0,24684.23,-9999.99
1,Survey1,67,17,S1_P67_O17,9,51.7631183,14.3366908,75.0,24731.93,-9999.99
1,Survey1,67,17,S1_P67_O17,10,51.7631125,14.3366929,75.0,24642.3,-9999.99
1,Survey1,67,17,S1_P67_O17,11,51.7631068,14.336695,75.0,24754.71,-9999.99
1,Survey1,67,17,S1_P67_O17,12,51.7631005,14.3366969,75.0,24618.58,-9999.99
1,Survey1,67,17,S1_P67_O17,13,51.7630943,14.3366988,75.0,24721.61,-9999.99
1,Survey1,67,17,S1_P67_O17,14,51.7630883,14.3367005,75.0,24755.14,-9999.99
1,Survey1,67,17,S1_P67_O17,15,51.7630823,14.3367023,75.0,24717.84,-9999.99
1,Survey1,67,17,S1_P67_O17,16,51.7630763,14.336705,75.0,24693.09,-9999.99
1,Survey1,67,17,S1_P67_O17,17,51.7630703,14.3367078,75.0,24650.76,-9999.99
1,Survey1,67,17,S1_P67_O17,18,51.7630639,14.3367097,75.0,24770.67,-9999.99
1,Survey1,67,17,S1_P67_O17,19,51.7630576,14.3367117,75.0,24738.74,-9999.99
1,Survey1,67,17,S1_P67_O17,20,51.7630512,14.3367141,75.0,24743.77,-9999.99
1,Survey1,67,17,S1_P67_O17,21,51.7630449,14.3367166,75.0,24689.08,-9999.99
1,Survey1,67,17,S1_P67_O17,22,51.7630387,14.3367189,75.0,24747.42,-9999.99
1,Survey1,67,17,S1_P67_O17,23,51.7630325,14.3367212,75.0,24692.6,-9999.99
1,Survey1,67,17,S1_P67_O17,24,51.7630259,14.3367233,75.0,24741.42,-9999.99
1,Survey1,67,17,S1_P67_O17,25,51.7630194,14.3367254,75.0,24669.78,-9999.99
1,Survey1,67,17,S1_P67_O17,26,51.7630131,14.3367277,75.0,24756.74,-9999.99
1,Survey1,67,17,S1_P67_O17,27,51.7630069,14.33673,75.0,24657.31,-9999.99
1,Survey1,67,17,S1_P67_O17,28,51.7630008,14.3367322,75.0,24538.55,-9999.99
1,Survey1,67,17,S1_P67_O17,29,51.7629947,14.3367345,75.0,24586.54,-9999.99
1,Survey1,67,17,S1_P67_O17,30,51.7629888,14.3367364,75.0,24571.66,-9999.99
1,Survey1,67,17,S1_P67_O17,31,51.762983,14.3367384,75.0,24540.95,-9999.99
1,Survey1,67,17,S1_P67_O17,32,51.762978,14.3367404,75.0,24862.38,-9999.99
1,Survey1,67,17,S1_P67_O17,33,51.762973,14.3367425,75.0,24799.71,-9999.99
1,Survey1,67,17,S1_P67_O17,34,51.762973,14.3367425,75.0,24799.71,-9999.99
1,Survey1,68,18,S1_P68_O18,1,51.7629667,14.3367315,76.0,24720.74,-9999.99
1,Survey1,68,18,S1_P68_O18,2,51.7629719,14.3367293,76.0,24792.69,-9999.99
1,Survey1,68,18,S1_P68_O18,3,51.7629772,14.3367272,76.0,24502.5,-9999.99
1,Survey1,68,18,S1_P68_O18,4,51.7629831,14.336725,76.0,24620.58,-9999.99
1,Survey1,68,18,S1_P68_O18,5,51.7629891,14.3367228,76.0,24688.65,-9999.99
1,Survey1,68,18,S1_P68_O18,6,51.7629952,14.3367197,76.0,24676.0,-9999.99
1,Survey1,68,18,S1_P68_O18,7,51.7630013,14.3367166,75.0,24721.46,-9999.99
1,Survey1,68,18,S1_P68_O18,8,51.7630076,14.3367138,75.0,24690.46,-9999.99
1,Survey1,68,18,S1_P68_O18,9,51.7630139,14.336711,75.0,24530.63,-9999.99
1,Survey1,68,18,S1_P68_O18,10,51.7630205,14.336709,75.0,24750.86,-9999.99
1,Survey1,68,18,S1_P68_O18,11,51.7630271,14.3367071,75.0,24698.5,-9999.99
1,Survey1,68,18,S1_P68_O18,12,51.7630336,14.3367046,75.0,24676.78,-9999.99
1,Survey1,68,18,S1_P68_O18,13,51.7630401,14.3367022,75.0,24691.72,-9999.99
1,Survey1,68,18,S1_P68_O18,14,51.7630464,14.3366997,75.0,24674.79,-9999.99
1,Survey1,68,18,S1_P68_O18,15,51.7630527,14.3366972,74.0,24671.54,-9999.99
1,Survey1,68,18,S1_P68_O18,16,51.7630589,14.3366951,74.0,24635.09,-9999.99
1,Survey1,68,18,S1_P68_O18,17,51.7630651,14.3366931,74.0,24631.51,-9999.99
1,Survey1,68,18,S1_P68_O18,18,51.7630716,14.3366904,74.0,24628.54,-9999.99
1,Survey1,68,18,S1_P68_O18,19,51.7630782,14.3366877,74.0,24714.66,-9999.99
1,Survey1,68,18,S1_P68_O18,20,51.7630838,14.3366857,74.0,24640.76,-9999.99
1,Survey1,68,18,S1_P68_O18,21,51.7630894,14.3366837,74.0,24732.08,-9999.99
1,Survey1,68,18,S1_P68_O18,22,51.7630915,14.3366825,74.0,24755.21,-9999.99
1,Survey1,68,18,S1_P68_O18,23,51.7630936,14.3366814,74.0,24762.19,-9999.99
1,Survey1,68,18,S1_P68_O18,24,51.763096,14.3366809,74.0,24725.87,-9999.99
1,Survey1,68,18,S1_P68_O18,25,51.7630984,14.3366805,74.0,24780.52,-9999.99
1,Survey1,68,18,S1_P68_O18,26,51.7631044,14.3366781,74.0,24714.12,-9999.99
1,Survey1,68,18,S1_P68_O18,27,51.7631105,14.3366758,73.0,24733.27,-9999.99
1,Survey1,68,18,S1_P68_O18,28,51.763116,14.3366735,73.0,24701.36,-9999.99
1,Survey1,68,18,S1_P68_O18,29,51.7631215,14.3366712,73.0,24766.09,-9999.99
1,Survey1,68,18,S1_P68_O18,30,51.7631281,14.3366688,73.0,24742.02,-9999.99
1,Survey1,68,18,S1_P68_O18,31,51.7631347,14.3366665,73.0,24728.53,-9999.99
1,Survey1,68,18,S1_P68_O18,32,51.7631403,14.3366642,73.0,24711.89,-9999.99
1,Survey1,68,18,S1_P68_O18,33,51.7631459,14.336662,73.0,24748.28,-9999.99
1,Survey1,68,18,S1_P68_O18,34,51.7631523,14.3366598,73.0,24667.97,-9999.99
1,Survey1,68,18,S1_P68_O18,35,51.7631587,14.3366576,73.0,24677.33,-9999.99
1,Survey1,68,18,S1_P68_O18,36,51.7631641,14.3366554,73.0,24705.49,-9999.99
1,Survey1,68,18,S1_P68_O18,37,51.7631695,14.3366533,73.0,24732.61,-9999.99
1,Survey1,68,18,S1_P68_O18,38,51.7631743,14.3366519,73.0,24648.93,-9999.99
1,Survey1,68,18,S1_P68_O18,39,51.7631792,14.3366506,73.0,24473.14,-9999.99
1,Survey1,68,18,S1_P68_O18,40,51.7631819,14.3366487,73.0,24017.38,-9999.99
1,Survey1,68,18,S1_P68_O18,41,51.7631847,14.3366468,73.0,23953.81,-9999.99
1,Survey1,68,18,S1_P68_O18,42,51.7631844,14.3366461,73.0,21153.62,-9999.99
1,Survey1,68,18,S1_P68_O18,43,51.7631842,14.3366454,73.0,23275.78,-9999.99
1,Survey1,68,18,S1_P68_O18,44,51.7631838,14.3366443,73.0,19467.32,-9999.99
1,Survey1,68,18,S1_P68_O18,45,51.7631835,14.3366433,74.0,22858.83,-9999.99
1,Survey1,68,18,S1_P68_O18,46,51.7631841,14.3366431,74.0,17786.38,-9999.99
1,Survey1,68,18,S1_P68_O18,47,51.7631848,14.3366429,73.0,21956.05,-9999.99
1,Survey1,68,18,S1_P68_O18,48,51.7631848,14.3366429,73.0,21956.05,-9999.99
1,Survey1,69,19,S1_P69_O19,1,51.7631778,14.3366247,76.0,17637.95,-9999.99
1,Survey1,69,19,S1_P69_O19,2,51.7631736,14.3366277,76.0,17804.38,-9999.99
1,Survey1,69,19,S1_P69_O19,3,51.7631695,14.3366308,76.0,17710.12,-9999.99
1,Survey1,69,19,S1_P69_O19,4,51.763164,14.3366323,76.0,17633.81,-9999.99
1,Survey1,69,19,S1_P69_O19,5,51.7631586,14.3366339,76.0,17709.19,-9999.99
1,Survey1,69,19,S1_P69_O19,6,51.7631525,14.3366364,76.0,17934.99,-9999.99
1,Survey1,69,19,S1_P69_O19,7,51.7631465,14.3366389,76.0,17797.38,-9999.99
1,Survey1,69,19,S1_P69_O19,8,51.7631396,14.3366417,76.0,17657.68,-9999.99
1,Survey1,69,19,S1_P69_O19,9,51.7631328,14.3366446,75.0,17707.91,-9999.99
1,Survey1,69,19,S1_P69_O19,10,51.763126,14.3366475,75.0,17788.7,-9999.99
1,Survey1,69,19,S1_P69_O19,11,51.7631193,14.3366505,75.0,17638.74,-9999.99
1,Survey1,69,19,S1_P69_O19,12,51.7631128,14.3366531,75.0,17860.2,-9999.99
1,Survey1,69,19,S1_P69_O19,13,51.7631064,14.3366557,75.0,17775.13,-9999.99
1,Survey1,69,19,S1_P69_O19,14,51.7631006,14.3366582,75.0,17778.54,-9999.99
1,Survey1,69,19,S1_P69_O19,15,51.7630949,14.3366608,75.0,17731.8,-9999.99
1,Survey1,69,19,S1_P69_O19,16,51.7630886,14.3366632,75.0,17648.18,-9999.99
1,Survey1,69,19,S1_P69_O19,17,51.7630823,14.3366656,75.0,17757.6,-9999.99
1,Survey1,69,19,S1_P69_O19,18,51.7630761,14.3366683,75.0,17832.48,-9999.99
1,Survey1,69,19,S1_P69_O19,19,51.76307,14.3366711,74.0,17670.87,-9999.99
1,Survey1,69,19,S1_P69_O19,20,51.7630627,14.3366728,74.0,17804.62,-9999.99
1,Survey1,69,19,S1_P69_O19,21,51.7630555,14.3366746,74.0,17767.84,-9999.99
1,Survey1,69,19,S1_P69_O19,22,51.7630493,14.3366776,74.0,17813.6,-9999.99
1,Survey1,69,19,S1_P69_O19,23,51.7630432,14.3366807,74.0,17771.0,-9999.99
1,Survey1,69,19,S1_P69_O19,24,51.7630365,14.3366831,74.0,17809.21,-9999.99
1,Survey1,69,19,S1_P69_O19,25,51.7630298,14.3366856,74.0,17784.87,-9999.99
1,Survey1,69,19,S1_P69_O19,26,51.7630235,14.3366875,74.0,17827.24,-9999.99
1,Survey1,69,19,S1_P69_O19,27,51.7630173,14.3366895,74.0,17693.57,-9999.99
1,Survey1,69,19,S1_P69_O19,28,51.7630111,14.3366919,74.0,17712.18,-9999.99
1,Survey1,69,19,S1_P69_O19,29,51.763005,14.3366943,74.0,17688.27,-9999.99
1,Survey1,69,19,S1_P69_O19,30,51.762999,14.3366969,74.0,17908.86,-9999.99
1,Survey1,69,19,S1_P69_O19,31,51.7629931,14.3366996,74.0,17705.99,-9999.99
1,Survey1,69,19,S1_P69_O19,32,51.7629871,14.3367021,74.0,17772.58,-9999.99
1,Survey1,69,19,S1_P69_O19,33,51.7629811,14.3367046,74.0,17736.88,-9999.99
1,Survey1,69,19,S1_P69_O19,34,51.7629752,14.3367064,74.0,17692.33,-9999.99
1,Survey1,69,19,S1_P69_O19,35,51.7629693,14.3367083,74.0,17860.2,-9999.99
1,Survey1,69,19,S1_P69_O19,36,51.7629649,14.3367096,74.0,17913.21,-9999.99
1,Survey1,69,19,S1_P69_O19,37,51.7629606,14.3367109,74.0,17749.46,-9999.99
1,Survey1,69,19,S1_P69_O19,38,51.7629581,14.3367102,74.0,17795.31,-9999.99
1,Survey1,69,19,S1_P69_O19,39,51.7629557,14.3367096,74.0,17781.08,-9999.99
1,Survey1,69,19,S1_P69_O19,40,51.7629557,14.3367096,74.0,17781.08,-9999.99
1,Survey1,70,20,S1_P70_O20,1,51.7629618,14.3367078,73.0,17738.9,-9999.99
1,Survey1,70,20,S1_P70_O20,2,51.7629657,14.3367065,73.0,17691.56,-9999.99
1,Survey1,70,20,S1_P70_O20,3,51.7629697,14.3367053,73.0,17671.55,-9999.99
1,Survey1,70,20,S1_P70_O20,4,51.7629753,14.3367025,73.0,17687.5,-9999.99
1,Survey1,70,20,S1_P70_O20,5,51.762981,14.3366997,73.0,17709.19,-9999.99
1,Survey1,70,20,S1_P70_O20,6,51.7629868,14.3366976,73.0,17659.91,-9999.99
1,Survey1,70,20,S1_P70_O20,7,51.7629927,14.3366956,73.0,17751.63,-9999.99
1,Survey1,70,20,S1_P70_O20,8,51.762999,14.3366933,73.0,17645.55,-9999.99
1,Survey1,70,20,S1_P70_O20,9,51.7630053,14.336691,73.0,17737.68,-9999.99
1,Survey1,70,20,S1_P70_O20,10,51.7630114,14.3366886,73.0,17721.5,-9999.99
1,Survey1,70,20,S1_P70_O20,11,51.7630175,14.3366863,73.0,17709.23,-9999.99
1,Survey1,70,20,S1_P70_O20,12,51.7630237,14.3366837,73.0,17731.71,-9999.99
1,Survey1,70,20,S1_P70_O20,13,51.7630299,14.3366811,73.0,17714.01,-9999.99
1,Survey1,70,20,S1_P70_O20,14,51.7630364,14.3366786,73.0,17747.27,-9999.99
1,Survey1,70,20,S1_P70_O20,15,51.763043,14.3366762,73.0,17791.45,-9999.99
1,Survey1,70,20,S1_P70_O20,16,51.7630494,14.3366744,73.0,17750.17,-9999.99
1,Survey1,70,20,S1_P70_O20,17,51.7630558,14.3366726,73.0,17744.3,-9999.99
1,Survey1,70,20,S1_P70_O20,18,51.7630624,14.3366699,73.0,17709.19,-9999.99
1,Survey1,70,20,S1_P70_O20,19,51.763069,14.3366672,73.0,17694.6,-9999.99
1,Survey1,70,20,S1_P70_O20,20,51.7630749,14.3366649,73.0,17715.33,-9999.99
1,Survey1,70,20,S1_P70_O20,21,51.7630809,14.3366626,73.0,17768.44,-9999.99
1,Survey1,70,20,S1_P70_O20,22,51.7630871,14.33666,73.0,17734.01,-9999.99
1,Survey1,70,20,S1_P70_O20,23,51.7630933,14.3366575,73.0,17746.1,-9999.99
1,Survey1,70,20,S1_P70_O20,24,51.7630993,14.3366559,73.0,17733.3,-9999.99
1,Survey1,70,20,S1_P70_O20,25,51.7631053,14.3366543,73.0,17728.72,-9999.99
1,Survey1,70,20,S1_P70_O20,26,51.7631114,14.3366519,73.0,17751.49,-9999.99
1,Survey1,70,20,S1_P70_O20,27,51.7631176,14.3366496,73.0,17710.19,-9999.99
1,Survey1,70,20,S1_P70_O20,28,51.7631234,14.3366467,73.0,17777.26,-9999.99
1,Survey1,70,20,S1_P70_O20,29,51.7631293,14.3366439,73.0,17727.1,-9999.99
1,Survey1,70,20,S1_P70_O20,30,51.7631353,14.3366415,73.0,17653.87,-9999.99
1,Survey1,70,20,S1_P70_O20,31,51.7631413,14.3366391,73.0,17629.85,-9999.99
1,Survey1,70,20,S1_P70_O20,32,51.763147,14.3366371,73.0,17755.22,-9999.99
1,Survey1,70,20,S1_P70_O20,33,51.7631527,14.3366352,73.0,17732.71,-9999.99
1,Survey1,70,20,S1_P70_O20,34,51.7631582,14.3366328,73.0,17649.12,-9999.99
1,Survey1,70,20,S1_P70_O20,35,51.7631638,14.3366305,73.0,17780.05,-9999.99
1,Survey1,70,20,S1_P70_O20,36,51.7631687,14.3366288,73.0,17762.65,-9999.99
1,Survey1,70,20,S1_P70_O20,37,51.7631736,14.3366271,73.0,17746.76,-9999.99
1,Survey1,70,20,S1_P70_O20,38,51.7631736,14.3366271,73.0,17746.76,-9999.99
1,Survey1,71,21,S1_P71_O21,1,51.7631718,14.3366099,73.0,17652.75,-9999.99
1,Survey1,71,21,S1_P71_O21,2,51.7631669,14.3366115,73.0,17616.0,-9999.99
1,Survey1,71,21,S1_P71_O21,3,51.763162,14.3366131,73.0,17701.78,-9999.99
1,Survey1,71,21,S1_P71_O21,4,51.763156,14.3366157,73.0,17638.03,-9999.99
1,Survey1,71,21,S1_P71_O21,5,51.76315,14.3366184,74.0,17712.49,-9999.99
1,Survey1,71,21,S1_P71_O21,6,51.7631443,14.3366214,74.0,17615.69,-9999.99
1,Survey1,71,21,S1_P71_O21,7,51.7631387,14.3366244,74.0,17712.49,-9999.99
1,Survey1,71,21,S1_P71_O21,8,51.7631329,14.3366265,74.0,17718.65,-9999.99
1,Survey1,71,21,S1_P71_O21,9,51.7631272,14.3366287,74.0,17754.55,-9999.99
1,Survey1,71,21,S1_P71_O21,10,51.7631214,14.3366309,74.0,17690.89,-9999.99
1,Survey1,71,21,S1_P71_O21,11,51.7631157,14.3366332,74.0,17738.87,-9999.99
1,Survey1,71,21,S1_P71_O21,12,51.7631099,14.3366355,74.0,17754.9,-9999.99
1,Survey1,71,21,S1_P71_O21,13,51.7631041,14.3366379,74.0,17688.9,-9999.99
1,Survey1,71,21,S1_P71_O21,14,51.7630982,14.3366404,74.0,17650.44,-9999.99
1,Survey1,71,21,S1_P71_O21,15,51.7630923,14.336643,74.0,17743.13,-9999.99
1,Survey1,71,21,S1_P71_O21,16,51.7630868,14.3366453,74.0,17781.02,-9999.99
1,Survey1,71,21,S1_P71_O21,17,51.7630813,14.3366476,74.0,17769.4,-9999.99
1,Survey1,71,21,S1_P71_O21,18,51.7630752,14.3366501,74.0,17724.85,-9999.99
1,Survey1,71,21,S1_P71_O21,19,51.7630691,14.3366527,74.0,17752.5,-9999.99
1,Survey1,71,21,S1_P71_O21,20,51.7630633,14.336655,74.0,17724.14,-9999.99
1,Survey1,71,21,S1_P71_O21,21,51.7630575,14.3366574,74.0,17712.6,-9999.99
1,Survey1,71,21,S1_P71_O21,22,51.7630511,14.3366595,74.0,17725.35,-9999.99
1,Survey1,71,21,S1_P71_O21,23,51.7630448,14.3366617,74.0,17673.22,-9999.99
1,Survey1,71,21,S1_P71_O21,24,51.763039,14.3366638,74.0,17614.8,-9999.99
1,Survey1,71,21,S1_P71_O21,25,51.7630332,14.336666,74.0,17696.58,-9999.99
1,Survey1,71,21,S1_P71_O21,26,51.7630272,14.3366683,74.0,17494.75,-9999.99
1,Survey1,71,21,S1_P71_O21,27,51.7630212,14.3366706,74.0,17743.75,-9999.99
1,Survey1,71,21,S1_P71_O21,28,51.7630149,14.3366726,74.0,17751.65,-9999.99
1,Survey1,71,21,S1_P71_O21,29,51.7630087,14.3366747,74.0,17729.79,-9999.99
1,Survey1,71,21,S1_P71_O21,30,51.7630029,14.336677,74.0,17816.53,-9999.99
1,Survey1,71,21,S1_P71_O21,31,51.7629972,14.3366794,74.0,17596.48,-9999.99
1,Survey1,71,21,S1_P71_O21,32,51.7629915,14.3366814,74.0,17689.56,-9999.99
1,Survey1,71,21,S1_P71_O21,33,51.7629859,14.3366834,74.0,17755.51,-9999.99
1,Survey1,71,21,S1_P71_O21,34,51.7629803,14.3366856,74.0,17636.61,-9999.99
1,Survey1,71,21,S1_P71_O21,35,51.7629747,14.3366878,74.0,17691.04,-9999.99
1,Survey1,71,21,S1_P71_O21,36,51.7629696,14.3366894,74.0,17688.35,-9999.99
1,Survey1,71,21,S1_P71_O21,37,51.7629645,14.3366911,74.0,17632.49,-9999.99
1,Survey1,71,21,S1_P71_O21,38,51.7629603,14.3366914,74.0,17633.34,-9999.99
1,Survey1,71,21,S1_P71_O21,39,51.7629562,14.3366918,74.0,17637.28,-9999.99
1,Survey1,71,21,S1_P71_O21,40,51.7629562,14.3366918,74.0,17637.28,-9999.99
1,Survey1,72,22,S1_P72_O22,1,51.7629649,14.3366812,73.0,17619.72,-9999.99
1,Survey1,72,22,S1_P72_O22,2,51.7629704,14.3366808,73.0,17611.98,-9999.99
1,Survey1,72,22,S1_P72_O22,3,51.762976,14.3366804,73.0,17674.65,-9999.99
1,Survey1,72,22,S1_P72_O22,4,51.7629809,14.3366776,73.0,17669.13,-9999.99
1,Survey1,72,22,S1_P72_O22,5,51.7629859,14.3366749,73.0,17643.66,-9999.99
1,Survey1,72,22,S1_P72_O22,6,51.7629919,14.3366726,73.0,17722.77,-9999.99
1,Survey1,72,22,S1_P72_O22,7,51.7629979,14.3366704,73.0,17695.57,-9999.99
1,Survey1,72,22,S1_P72_O22,8,51.7630032,14.3366689,73.0,17738.52,-9999.99
1,Survey1,72,22,S1_P72_O22,9,51.7630085,14.3366675,73.0,17649.69,-9999.99
1,Survey1,72,22,S1_P72_O22,10,51.7630145,14.3366646,73.0,17749.05,-9999.99
1,Survey1,72,22,S1_P72_O22,11,51.7630206,14.3366617,73.0,17731.59,-9999.99
1,Survey1,72,22,S1_P72_O22,12,51.7630265,14.3366599,73.0,17745.19,-9999.99
1,Survey1,72,22,S1_P72_O22,13,51.7630324,14.3366582,73.0,17536.09,-9999.99
1,Survey1,72,22,S1_P72_O22,14,51.7630384,14.3366556,73.0,17790.92,-9999.99
1,Survey1,72,22,S1_P72_O22,15,51.7630445,14.3366531,73.0,17701.87,-9999.99
1,Survey1,72,22,S1_P72_O22,16,51.7630506,14.33665,73.0,17650.91,-9999.99
1,Survey1,72,22,S1_P72_O22,17,51.7630567,14.336647,73.0,17690.01,-9999.99
1,Survey1,72,22,S1_P72_O22,18,51.7630629,14.3366442,73.0,17649.01,-9999.99
1,Survey1,72,22,S1_P72_O22,19,51.7630692,14.3366414,73.0,17664.63,-9999.99
1,Survey1,72,22,S1_P72_O22,20,51.763075,14.3366396,73.0,17731.34,-9999.99
1,Survey1,72,22,S1_P72_O22,21,51.7630808,14.3366378,73.0,17712.22,-9999.99
1,Survey1,72,22,S1_P72_O22,22,51.7630866,14.3366343,73.0,17743.91,-9999.99
1,Survey1,72,22,S1_P72_O22,23,51.7630925,14.3366309,73.0,17736.49,-9999.99
1,Survey1,72,22,S1_P72_O22,24,51.7630979,14.3366289,73.0,17659.24,-9999.99
1,Survey1,72,22,S1_P72_O22,25,51.7631034,14.336627,73.0,17712.6,-9999.99
1,Survey1,72,22,S1_P72_O22,26,51.7631092,14.3366246,73.0,17766.04,-9999.99
1,Survey1,72,22,S1_P72_O22,27,51.763115,14.3366222,74.0,17632.34,-9999.99
1,Survey1,72,22,S1_P72_O22,28,51.7631207,14.3366202,74.0,17723.03,-9999.99
1,Survey1,72,22,S1_P72_O22,29,51.7631264,14.3366183,74.0,17786.96,-9999.99
1,Survey1,72,22,S1_P72_O22,30,51.7631321,14.3366162,74.0,17647.53,-9999.99
1,Survey1,72,22,S1_P72_O22,31,51.7631378,14.3366141,74.0,17645.32,-9999.99
1,Survey1,72,22,S1_P72_O22,32,51.7631435,14.3366114,74.0,17780.69,-9999.99
1,Survey1,72,22,S1_P72_O22,33,51.7631493,14.3366088,74.0,17762.5,-9999.99
1,Survey1,72,22,S1_P72_O22,34,51.7631544,14.3366067,74.0,17667.45,-9999.99
1,Survey1,72,22,S1_P72_O22,35,51.7631596,14.3366046,74.0,17686.09,-9999.99
1,Survey1,72,22,S1_P72_O22,36,51.7631636,14.3366024,74.0,17653.52,-9999.99
1,Survey1,72,22,S1_P72_O22,37,51.7631677,14.3366002,74.0,17778.06,-9999.99
1,Survey1,72,22,S1_P72_O22,38,51.7631677,14.3366002,74.0,17778.06,-9999.99
1,Survey1,73,23,S1_P73_O23,1,51.7631577,14.3365861,74.0,17621.46,-9999.99
1,Survey1,73,23,S1_P73_O23,2,51.7631531,14.3365878,74.0,17625.09,-9999.99
1,Survey1,73,23,S1_P73_O23,3,51.7631485,14.3365895,74.0,17637.71,-9999.99
